language,lemma,pos,ipa,frequency_rank,level,extra
en,easily,,,374,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,teach,,,375,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,best,,,376,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,offer,,,377,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,meters,,,378,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,along,,,379,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,room,,,380,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,project,,,381,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,perfect,,,382,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,space,,,383,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ideal,,,384,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,safety,,,385,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,measurements,,,386,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,discuss,,,387,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,customary,,,388,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,liter,,,389,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,worldwide,,,390,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,range,,,391,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pints,,,392,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,approximately,,,393,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,engage,,,394,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,following,,,395,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,serving,,,396,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,actual,,,397,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,middle,,,398,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,meet,,,399,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,midday,,,400,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,period,,,401,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,planning,,,402,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,daily,,,403,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,transition,,,404,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,antonym,,,405,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,again,,,406,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,area,,,407,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,good,,,408,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,hot,,,409,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,else,,,410,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,present,,,411,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,probably,,,412,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,provide,,,413,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pan,,,414,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,cook,,,415,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,remove,,,416,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,action,,,417,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,popular,,,418,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,birth,,,419,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,family,,,420,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,festive,,,421,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,man,,,422,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,north,,,423,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,presents,,,424,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,season,,,425,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,log,,,426,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,called,,,427,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,america,,,428,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,starting,,,429,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,open,,,430,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,cross,,,431,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,free,,,432,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,variety,,,433,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,suspect,,,434,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,police,,,435,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,enforcement,,,436,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,lives,,,437,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,current,,,438,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,march,,,439,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,reason,,,440,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,behind,,,441,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,change,,,442,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,greek,,,443,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,heard,,,444,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,companionship,,,445,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,accompany,,,446,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,financial,,,447,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,guiding,,,448,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,rather,,,449,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,black,,,450,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,meal,,,451,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,timekeeping,,,452,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,right,,,453,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,faster,,,454,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,subcategories,,,455,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,practical,,,456,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,topics,,,457,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,focused,,,458,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,develop,,,459,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,exchange,,,460,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,tips,,,461,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,informal,,,462,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,speaker,,,463,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,age,,,464,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,begin,,,465,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,clearly,,,466,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,uses,,,467,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,involves,,,468,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,correctly,,,469,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,think,,,470,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,write,,,471,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ideas,,,472,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,complicated,,,473,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,frequently,,,474,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,great,,,475,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,feel,,,476,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,verbs,,,477,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,sure,,,478,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,longest,,,479,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,dimension,,,480,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,paper,,,481,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,finish,,,482,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,must,,,483,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,vehicles,,,484,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,distance,,,485,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,base,,,486,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,signifies,,,487,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,general,,,488,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,fields,,,489,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,items,,,490,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,wide,,,491,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,product,,,492,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,including,,,493,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,international,,,494,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,vary,,,495,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,smaller,,,496,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,kingdom,,,497,B2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
